fecha,cod_ine,CCAA,total,tipo,Pob_CCAA_2019,UCIS_Públicos,UCIS_Privados,UCI_Total
2020-04-09,12,Galicia,155,uci,2699499,215,48,263
2020-04-10,12,Galicia,151,uci,2699499,215,48,263
2020-04-11,12,Galicia,144,uci,2699499,215,48,263
2020-04-12,12,Galicia,140,uci,2699499,215,48,263
2020-04-13,12,Galicia,136,uci,2699499,215,48,263
2020-04-14,12,Galicia,133,uci,2699499,215,48,263
2020-04-15,12,Galicia,128,uci,2699499,215,48,263
2020-03-04,13,Madrid,2,uci,6663394,479,225,704
2020-03-05,13,Madrid,2,uci,6663394,479,225,704
2020-03-06,13,Madrid,2,uci,6663394,479,225,704
2020-03-09,13,Madrid,53,uci,6663394,479,225,704
2020-03-10,13,Madrid,77,uci,6663394,479,225,704
2020-03-11,13,Madrid,102,uci,6663394,479,225,704
2020-03-12,13,Madrid,135,uci,6663394,479,225,704
2020-03-13,13,Madrid,180,uci,6663394,479,225,704
2020-03-16,13,Madrid,253,uci,6663394,479,225,704
2020-03-17,13,Madrid,340,uci,6663394,479,225,704
2020-03-18,13,Madrid,491,uci,6663394,479,225,704
2020-03-19,13,Madrid,590,uci,6663394,479,225,704
2020-03-20,13,Madrid,678,uci,6663394,479,225,704
2020-03-21,13,Madrid,767,uci,6663394,479,225,704
2020-03-22,13,Madrid,834,uci,6663394,479,225,704
2020-03-23,13,Madrid,942,uci,6663394,479,225,704
2020-03-24,13,Madrid,1050,uci,6663394,479,225,704
2020-03-25,13,Madrid,1150,uci,6663394,479,225,704
2020-03-26,13,Madrid,1221,uci,6663394,479,225,704
2020-03-27,13,Madrid,1312,uci,6663394,479,225,704
2020-03-28,13,Madrid,1404,uci,6663394,479,225,704
2020-03-29,13,Madrid,1429,uci,6663394,479,225,704
2020-03-30,13,Madrid,1460,uci,6663394,479,225,704
2020-03-31,13,Madrid,1514,uci,6663394,479,225,704
2020-04-01,13,Madrid,1514,uci,6663394,479,225,704
2020-04-02,13,Madrid,1528,uci,6663394,479,225,704
2020-04-03,13,Madrid,1506,uci,6663394,479,225,704
2020-04-04,13,Madrid,1498,uci,6663394,479,225,704
2020-04-05,13,Madrid,1499,uci,6663394,479,225,704
2020-04-06,13,Madrid,1510,uci,6663394,479,225,704
2020-04-07,13,Madrid,1494,uci,6663394,479,225,704
2020-04-08,13,Madrid,1450,uci,6663394,479,225,704
2020-04-09,13,Madrid,1433,uci,6663394,479,225,704
2020-04-10,13,Madrid,1399,uci,6663394,479,225,704
2020-04-11,13,Madrid,1376,uci,6663394,479,225,704
2020-04-12,13,Madrid,1332,uci,6663394,479,225,704
2020-04-13,13,Madrid,1327,uci,6663394,479,225,704
2020-04-14,13,Madrid,1299,uci,6663394,479,225,704
2020-04-15,13,Madrid,1244,uci,6663394,479,225,704
2020-03-04,14,Murcia,0,uci,1493898,112,11,123
2020-03-05,14,Murcia,0,uci,1493898,112,11,123
2020-03-06,14,Murcia,0,uci,1493898,112,11,123
2020-03-09,14,Murcia,0,uci,1493898,112,11,123
2020-03-10,14,Murcia,0,uci,1493898,112,11,123
2020-03-11,14,Murcia,0,uci,1493898,112,11,123
2020-03-12,14,Murcia,1,uci,1493898,112,11,123
2020-03-13,14,Murcia,1,uci,1493898,112,11,123
2020-03-16,14,Murcia,2,uci,1493898,112,11,123
2020-03-17,14,Murcia,3,uci,1493898,112,11,123
2020-03-18,14,Murcia,4,uci,1493898,112,11,123
2020-03-19,14,Murcia,6,uci,1493898,112,11,123
2020-03-20,14,Murcia,11,uci,1493898,112,11,123
2020-03-21,14,Murcia,14,uci,1493898,112,11,123
2020-03-22,14,Murcia,16,uci,1493898,112,11,123
2020-03-23,14,Murcia,23,uci,1493898,112,11,123
2020-03-24,14,Murcia,26,uci,1493898,112,11,123
2020-03-25,14,Murcia,33,uci,1493898,112,11,123
2020-03-26,14,Murcia,36,uci,1493898,112,11,123
2020-03-27,14,Murcia,53,uci,1493898,112,11,123
2020-03-28,14,Murcia,58,uci,1493898,112,11,123
2020-03-29,14,Murcia,58,uci,1493898,112,11,123
2020-03-30,14,Murcia,58,uci,1493898,112,11,123
2020-03-31,14,Murcia,59,uci,1493898,112,11,123
2020-04-01,14,Murcia,59,uci,1493898,112,11,123
2020-04-02,14,Murcia,68,uci,1493898,112,11,123
2020-04-03,14,Murcia,72,uci,1493898,112,11,123
2020-04-04,14,Murcia,79,uci,1493898,112,11,123
2020-04-05,14,Murcia,80,uci,1493898,112,11,123
2020-04-06,14,Murcia,81,uci,1493898,112,11,123
2020-04-07,14,Murcia,84,uci,1493898,112,11,123
2020-04-08,14,Murcia,86,uci,1493898,112,11,123
2020-04-09,14,Murcia,87,uci,1493898,112,11,123
2020-04-10,14,Murcia,88,uci,1493898,112,11,123
2020-04-11,14,Murcia,88,uci,1493898,112,11,123
2020-04-12,14,Murcia,91,uci,1493898,112,11,123
2020-04-13,14,Murcia,94,uci,1493898,112,11,123
2020-04-14,14,Murcia,96,uci,1493898,112,11,123
2020-04-15,14,Murcia,97,uci,1493898,112,11,123
2020-03-04,15,Navarra,1,uci,654214,46,19,65
2020-03-05,15,Navarra,1,uci,654214,46,19,65
2020-03-06,15,Navarra,1,uci,654214,46,19,65
2020-03-09,15,Navarra,1,uci,654214,46,19,65
2020-03-10,15,Navarra,2,uci,654214,46,19,65
2020-03-11,15,Navarra,3,uci,654214,46,19,65
2020-03-12,15,Navarra,3,uci,654214,46,19,65
2020-03-13,15,Navarra,4,uci,654214,46,19,65
2020-03-16,15,Navarra,5,uci,654214,46,19,65
2020-03-17,15,Navarra,10,uci,654214,46,19,65
2020-03-18,15,Navarra,10,uci,654214,46,19,65
2020-03-19,15,Navarra,11,uci,654214,46,19,65
2020-03-20,15,Navarra,19,uci,654214,46,19,65
2020-03-21,15,Navarra,25,uci,654214,46,19,65
2020-03-22,15,Navarra,30,uci,654214,46,19,65
2020-03-23,15,Navarra,40,uci,654214,46,19,65
2020-03-24,15,Navarra,45,uci,654214,46,19,65
2020-03-25,15,Navarra,51,uci,654214,46,19,65
2020-03-26,15,Navarra,54,uci,654214,46,19,65
2020-03-27,15,Navarra,75,uci,654214,46,19,65
2020-03-28,15,Navarra,84,uci,654214,46,19,65
2020-03-29,15,Navarra,90,uci,654214,46,19,65
2020-03-30,15,Navarra,96,uci,654214,46,19,65
2020-03-31,15,Navarra,99,uci,654214,46,19,65
2020-04-01,15,Navarra,104,uci,654214,46,19,65
2020-04-02,15,Navarra,108,uci,654214,46,19,65
2020-04-03,15,Navarra,119,uci,654214,46,19,65
2020-04-04,15,Navarra,120,uci,654214,46,19,65
2020-04-05,15,Navarra,123,uci,654214,46,19,65
2020-04-06,15,Navarra,124,uci,654214,46,19,65
2020-04-07,15,Navarra,124,uci,654214,46,19,65
2020-04-08,15,Navarra,124,uci,654214,46,19,65
2020-04-09,15,Navarra,124,uci,654214,46,19,65
2020-04-10,15,Navarra,124,uci,654214,46,19,65
2020-04-11,15,Navarra,124,uci,654214,46,19,65
2020-04-12,15,Navarra,124,uci,654214,46,19,65
2020-04-13,15,Navarra,124,uci,654214,46,19,65
2020-04-14,15,Navarra,124,uci,654214,46,19,65
2020-04-15,15,Navarra,124,uci,654214,46,19,65
2020-03-04,16,País Vasco,0,uci,2207776,158,21,179
2020-03-05,16,País Vasco,0,uci,2207776,158,21,179
2020-03-06,16,País Vasco,1,uci,2207776,158,21,179
2020-03-09,16,País Vasco,5,uci,2207776,158,21,179
2020-03-10,16,País Vasco,5,uci,2207776,158,21,179
2020-03-11,16,País Vasco,15,uci,2207776,158,21,179
2020-03-12,16,País Vasco,18,uci,2207776,158,21,179
2020-03-13,16,País Vasco,20,uci,2207776,158,21,179
2020-03-16,16,País Vasco,29,uci,2207776,158,21,179
2020-03-17,16,País Vasco,33,uci,2207776,158,21,179
2020-03-18,16,País Vasco,37,uci,2207776,158,21,179
2020-03-19,16,País Vasco,44,uci,2207776,158,21,179
2020-03-20,16,País Vasco,53,uci,2207776,158,21,179
2020-03-21,16,País Vasco,71,uci,2207776,158,21,179
2020-03-22,16,País Vasco,81,uci,2207776,158,21,179
2020-03-23,16,País Vasco,92,uci,2207776,158,21,179
2020-03-24,16,País Vasco,106,uci,2207776,158,21,179
2020-03-25,16,País Vasco,119,uci,2207776,158,21,179
2020-03-26,16,País Vasco,137,uci,2207776,158,21,179
2020-03-27,16,País Vasco,154,uci,2207776,158,21,179
2020-03-28,16,País Vasco,176,uci,2207776,158,21,179
2020-03-29,16,País Vasco,271,uci,2207776,158,21,179
2020-03-30,16,País Vasco,293,uci,2207776,158,21,179
2020-03-31,16,País Vasco,307,uci,2207776,158,21,179
2020-04-01,16,País Vasco,324,uci,2207776,158,21,179
2020-04-02,16,País Vasco,344,uci,2207776,158,21,179
2020-04-03,16,País Vasco,363,uci,2207776,158,21,179
2020-04-04,16,País Vasco,377,uci,2207776,158,21,179
2020-04-05,16,País Vasco,404,uci,2207776,158,21,179
2020-04-06,16,País Vasco,410,uci,2207776,158,21,179
2020-04-07,16,País Vasco,417,uci,2207776,158,21,179
2020-04-08,16,País Vasco,430,uci,2207776,158,21,179
2020-04-09,16,País Vasco,433,uci,2207776,158,21,179
2020-04-10,16,País Vasco,442,uci,2207776,158,21,179
2020-04-11,16,País Vasco,453,uci,2207776,158,21,179
2020-04-12,16,País Vasco,459,uci,2207776,158,21,179
2020-04-13,16,País Vasco,464,uci,2207776,158,21,179
2020-04-14,16,País Vasco,470,uci,2207776,158,21,179
2020-04-15,16,País Vasco,471,uci,2207776,158,21,179
